episode,step,active_agent,valid_actions,discrete_action,reward,done,next_active_agent,raw_0,raw_1,raw_2,raw_3,padded_0,padded_1,padded_2,padded_3,dense_sparse_weight,top_k,rerank_threshold,source_diversity,rewrite_strength,query_expansion_weight,relevance_threshold,evidence_keep_ratio,strictness_score,temperature,citation_strictness,max_tokens,answer_detail_level,support_threshold
145,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-1.0,-0.981063,-0.088176,-1.0,-1.0,-0.981063,-0.088176,-1.0,,,,,,,,,,0.0,0.009468406438827515,128,0.0,
145,4,verifier,verify_answer,verify_answer,0.6652,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
146,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.936224,-0.697202,0.427595,-0.388619,0.936224,-0.697202,0.427595,-0.388619,0.9681117534637451,7,0.7137974351644516,0.3056904226541519,,,,,,,,,,
146,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,loose_filter,-0.07,0,generator,-1.0,-0.703466,0.449244,,-1.0,-0.703466,0.449244,0.0,,,,,,,0.0,0.7444800734519958,0.7246218919754028,,,,,
146,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.528784,-0.993959,-0.622509,-1.0,-0.528784,-0.993959,-0.622509,-1.0,,,,,,,,,,0.23560786247253418,0.003020256757736206,128,0.0,
146,4,verifier,verify_answer,verify_answer,0.6006,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
147,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.979974,-0.442073,0.570285,-0.262049,0.979974,-0.442073,0.570285,-0.262049,0.9899868667125702,9,0.7851424813270569,0.3689756542444229,,,,,,,,,,
147,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,loose_filter,-0.07,0,generator,-1.0,-0.943405,0.535759,,-1.0,-0.943405,0.535759,0.0,,,,,,,0.0,0.7084891825914382,0.7678796052932739,,,,,
147,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.846878,-0.666572,-0.05102,-1.0,-0.846878,-0.666572,-0.05102,-1.0,,,,,,,,,,0.07656124234199524,0.1667141616344452,128,0.0,
147,4,verifier,verify_answer,verify_answer,0.7514,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
148,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,-0.596184,0.791774,-0.763717,1.0,-0.596184,0.791774,-0.763717,1.0,8,0.895887017250061,0.11814135313034058,,,,,,,,,,
148,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,-0.82509,-0.992088,0.863814,,-0.82509,-0.992088,0.863814,0.0,,,,,,,0.08745512366294861,0.7011867523193359,0.9319068193435669,,,,,
148,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-1.0,-0.976036,-0.168153,-0.906314,-1.0,-0.976036,-0.168153,-0.906314,,,,,,,,,,0.0,0.011981934309005737,128,0.046842873096466064,
148,4,verifier,verify_answer,verify_answer,0.7629,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
149,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,-0.744774,0.395369,-0.599731,1.0,-0.744774,0.395369,-0.599731,1.0,6,0.6976846009492874,0.2001343071460724,,,,,,,,,,
149,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,medium_filter,-0.07,0,generator,-1.0,-1.0,0.729125,,-1.0,-1.0,0.729125,0.0,,,,,,,0.0,0.7,0.864562600851059,,,,,
149,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.66037,-0.990735,-0.219584,-0.900887,-0.66037,-0.990735,-0.219584,-0.900887,,,,,,,,,,0.16981518268585205,0.004632711410522461,128,0.04955631494522095,
149,4,verifier,verify_answer,verify_answer,0.5678,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
150,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,-0.645723,0.573633,-0.530557,1.0,-0.645723,0.573633,-0.530557,1.0,7,0.7868166863918304,0.23472172021865845,,,,,,,,,,
150,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,loose_filter,-0.07,0,generator,-0.978007,-0.80848,0.472928,,-0.978007,-0.80848,0.472928,0.0,,,,,,,0.010996699333190918,0.7287279695272445,0.7364637851715088,,,,,
150,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.975258,-1.0,-0.116435,-1.0,-0.975258,-1.0,-0.116435,-1.0,,,,,,,,,,0.012371152639389038,0.0,128,0.0,
150,4,verifier,verify_answer,verify_answer,0.6192,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
151,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.972768,-0.642649,0.430723,-0.166511,0.972768,-0.642649,0.430723,-0.166511,0.9863837957382202,7,0.7153616547584534,0.4167443960905075,,,,,,,,,,
151,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,medium_filter,-0.07,0,generator,-1.0,-0.853841,0.736812,,-1.0,-0.853841,0.736812,0.0,,,,,,,0.0,0.7219237953424453,0.8684059381484985,,,,,
151,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.847048,-1.0,-0.41202,-1.0,-0.847048,-1.0,-0.41202,-1.0,,,,,,,,,,0.07647594809532166,0.0,128,0.0,
151,4,verifier,verify_answer,verify_answer,0.6676,1,,-0.696615,,,,-0.696615,0.0,0.0,0.0,,,,,,,,,,,,,,0.1516924500465393
152,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,-0.696466,0.168151,-0.432418,1.0,-0.696466,0.168151,-0.432418,1.0,7,0.5840757340192795,0.28379110991954803,,,,,,,,,,
152,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,medium_filter,-0.07,0,generator,-1.0,-1.0,0.669399,,-1.0,-1.0,0.669399,0.0,,,,,,,0.0,0.7,0.834699422121048,,,,,
152,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.533738,-0.954297,-0.161843,-1.0,-0.533738,-0.954297,-0.161843,-1.0,,,,,,,,,,0.23313114047050476,0.02285170555114746,128,0.0,
152,4,verifier,verify_answer,verify_answer,0.6133,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
153,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.96603,-0.453704,0.093544,-0.605297,0.96603,-0.453704,0.093544,-0.605297,0.9830150902271271,9,0.5467722117900848,0.1973516345024109,,,,,,,,,,
153,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,-0.7883,-0.9493,0.8194,,-0.7883,-0.9493,0.8194,0.0,,,,,,,0.1058499813079834,0.7076049476861953,0.9096998870372772,,,,,
153,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.535989,-1.0,-0.491886,-0.948812,-0.535989,-1.0,-0.491886,-0.948812,,,,,,,,,,0.23200571537017822,0.0,128,0.02559414505958557,
153,4,verifier,verify_answer,verify_answer,0.6929,1,,-0.850244,,,,-0.850244,0.0,0.0,0.0,,,,,,,,,,,,,,0.07487812638282776
154,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,-0.672218,0.247654,-0.501203,1.0,-0.672218,0.247654,-0.501203,1.0,7,0.6238271743059158,0.24939846992492676,,,,,,,,,,
154,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,medium_filter,-0.07,0,generator,-1.0,-1.0,0.737433,,-1.0,-1.0,0.737433,0.0,,,,,,,0.0,0.7,0.8687164783477783,,,,,
154,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.737931,-0.960058,-0.13248,-0.823964,-0.737931,-0.960058,-0.13248,-0.823964,,,,,,,,,,0.13103455305099487,0.019971191883087158,140,0.08801800012588501,
154,4,verifier,verify_answer,verify_answer,0.7858,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
155,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.981249,-0.170961,0.210127,-0.392584,0.981249,-0.170961,0.210127,-0.392584,0.9906244575977325,11,0.605063371360302,0.30370810627937317,,,,,,,,,,
155,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,medium_filter,-0.07,0,generator,-0.898687,-1.0,0.627566,,-0.898687,-1.0,0.627566,0.0,,,,,,,0.05065643787384033,0.7,0.8137828409671783,,,,,
155,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.599874,-1.0,-0.494239,-1.0,-0.599874,-1.0,-0.494239,-1.0,,,,,,,,,,0.20006319880485535,0.0,128,0.0,
155,4,verifier,verify_answer,verify_answer,0.5848,1,,-0.84099,,,,-0.84099,0.0,0.0,0.0,,,,,,,,,,,,,,0.07950511574745178
156,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.908881,-0.140481,0.282648,-0.345984,0.908881,-0.140481,0.282648,-0.345984,0.9544405341148376,11,0.6413242369890213,0.32700805366039276,,,,,,,,,,
156,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,medium_filter,-0.07,0,generator,-0.990534,-1.0,0.656142,,-0.990534,-1.0,0.656142,0.0,,,,,,,0.004733026027679443,0.7,0.8280710875988007,,,,,
156,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.876473,-0.818452,0.057027,-0.84951,-0.876473,-0.818452,0.057027,-0.84951,,,,,,,,,,0.061763614416122437,0.09077394008636475,151,0.07524484395980835,
156,4,verifier,verify_answer,verify_answer,0.5747,1,,-0.93087,,,,-0.93087,0.0,0.0,0.0,,,,,,,,,,,,,,0.034564852714538574
157,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.930763,-0.030994,0.33848,-0.240976,0.930763,-0.030994,0.33848,-0.240976,0.9653815925121307,12,0.6692402064800262,0.37951193004846573,,,,,,,,,,
157,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,medium_filter,-0.07,0,generator,-0.923128,-0.992153,0.694892,,-0.923128,-0.992153,0.694892,0.0,,,,,,,0.038436174392700195,0.7011769980192184,0.847446084022522,,,,,
157,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.570002,-0.894068,-0.439384,-1.0,-0.570002,-0.894068,-0.439384,-1.0,,,,,,,,,,0.2149987518787384,0.05296623706817627,128,0.0,
157,4,verifier,verify_answer,verify_answer,0.6373,1,,-0.897712,,,,-0.897712,0.0,0.0,0.0,,,,,,,,,,,,,,0.0511438250541687
158,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.965132,0.019395,0.592174,-0.149234,0.965132,0.019395,0.592174,-0.149234,0.9825659692287445,12,0.796087235212326,0.4253831207752228,,,,,,,,,,
158,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,-0.938663,-1.0,0.825519,,-0.938663,-1.0,0.825519,0.0,,,,,,,0.03066873550415039,0.7,0.9127595722675323,,,,,
158,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-1.0,-1.0,-0.321744,-1.0,-1.0,-1.0,-0.321744,-1.0,,,,,,,,,,0.0,0.0,128,0.0,
158,4,verifier,verify_answer,verify_answer,0.6205,1,,-0.871986,,,,-0.871986,0.0,0.0,0.0,,,,,,,,,,,,,,0.06400719285011292
159,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.858366,-0.047486,0.385674,-0.06457,0.858366,-0.047486,0.385674,-0.06457,0.9291829168796539,12,0.6928371042013168,0.4677148498594761,,,,,,,,,,
159,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,loose_filter,-0.07,0,generator,-1.0,-0.879955,0.512583,,-1.0,-0.879955,0.512583,0.0,,,,,,,0.0,0.7180066883563995,0.7562913000583649,,,,,
159,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.516527,-0.802394,-0.706075,-1.0,-0.516527,-0.802394,-0.706075,-1.0,,,,,,,,,,0.2417367398738861,0.09880304336547852,128,0.0,
159,4,verifier,verify_answer,verify_answer,0.7148,1,,-0.98444,,,,-0.98444,0.0,0.0,0.0,,,,,,,,,,,,,,0.0077800452709198
160,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.824646,0.069655,0.133366,-0.136975,0.824646,0.069655,0.133366,-0.136975,0.9123231768608093,13,0.5666829198598862,0.4315124973654747,,,,,,,,,,
160,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,-0.852424,-1.0,0.808066,,-0.852424,-1.0,0.808066,0.0,,,,,,,0.07378822565078735,0.7,0.9040330350399017,,,,,
160,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.988114,-1.0,-0.540821,-0.833292,-0.988114,-1.0,-0.540821,-0.833292,,,,,,,,,,0.005943089723587036,0.0,128,0.0833539366722107,
160,4,verifier,verify_answer,verify_answer,0.7732,1,,-0.888309,,,,-0.888309,0.0,0.0,0.0,,,,,,,,,,,,,,0.05584573745727539
161,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.951538,-0.107678,0.452399,-0.008007,0.951538,-0.107678,0.452399,-0.008007,0.9757687747478485,11,0.7261996418237686,0.49599628569558263,,,,,,,,,,
161,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,medium_filter,-0.07,0,generator,-0.920692,-0.882581,0.690065,,-0.920692,-0.882581,0.690065,0.0,,,,,,,0.039654046297073364,0.7176128327846527,0.8450325429439545,,,,,
161,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.885497,-0.967678,-0.67258,-1.0,-0.885497,-0.967678,-0.67258,-1.0,,,,,,,,,,0.057251542806625366,0.016161024570465088,128,0.0,
161,4,verifier,verify_answer,verify_answer,0.7435,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
162,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,-0.134469,0.506727,-0.345309,1.0,-0.134469,0.506727,-0.345309,1.0,11,0.7533636093139648,0.32734552025794983,,,,,,,,,,
162,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,-1.0,-1.0,0.833992,,-1.0,-1.0,0.833992,0.0,,,,,,,0.0,0.7,0.9169959127902985,,,,,
162,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.724311,-0.797779,-0.49414,-1.0,-0.724311,-0.797779,-0.49414,-1.0,,,,,,,,,,0.13784462213516235,0.10111066699028015,128,0.0,
162,4,verifier,verify_answer,verify_answer,0.7227,1,,-0.692223,,,,-0.692223,0.0,0.0,0.0,,,,,,,,,,,,,,0.15388867259025574
163,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,0.044889,0.229097,-0.163286,1.0,0.044889,0.229097,-0.163286,1.0,12,0.6145482584834099,0.41835707426071167,,,,,,,,,,
163,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,-1.0,-1.0,0.257094,,-1.0,-1.0,0.257094,0.0,,,,,,,0.0,0.7,0.628547191619873,,,,,
163,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.848351,-0.759027,-0.085979,-0.995944,-0.848351,-0.759027,-0.085979,-0.995944,,,,,,,,,,0.07582461833953857,0.12048673629760742,128,0.002028137445449829,
163,4,verifier,verify_answer,verify_answer,0.6439,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
164,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,-0.209249,0.422379,-0.100414,1.0,-0.209249,0.422379,-0.100414,1.0,10,0.7111897021532059,0.44979311898350716,,,,,,,,,,
164,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,medium_filter,-0.07,0,generator,-0.894146,-1.0,0.684696,,-0.894146,-1.0,0.684696,0.0,,,,,,,0.052927106618881226,0.7,0.8423477709293365,,,,,
164,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.797243,-0.996287,-0.368785,-1.0,-0.797243,-0.996287,-0.368785,-1.0,,,,,,,,,,0.10137838125228882,0.0018564164638519287,128,0.0,
164,4,verifier,verify_answer,verify_answer,0.7598,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
165,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,0.04602,0.371867,-0.126146,1.0,0.04602,0.371867,-0.126146,1.0,12,0.6859334856271744,0.43692681193351746,,,,,,,,,,
165,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,medium_filter,-0.07,0,generator,-0.960535,-1.0,0.716372,,-0.960535,-1.0,0.716372,0.0,,,,,,,0.01973244547843933,0.7,0.8581861257553101,,,,,
165,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.955235,-0.932788,0.167627,-0.887913,-0.955235,-0.932788,0.167627,-0.887913,,,,,,,,,,0.0223827064037323,0.0336059033870697,154,0.056043267250061035,
165,4,verifier,verify_answer,verify_answer,0.5526,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
166,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.78245,-0.351945,0.132078,-0.158566,0.78245,-0.351945,0.132078,-0.158566,0.8912249207496643,9,0.5660389959812164,0.4207170754671097,,,,,,,,,,
166,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,-0.67001,-0.976009,0.395507,,-0.67001,-0.976009,0.395507,0.0,,,,,,,0.1649949848651886,0.7035986572504043,0.6977534890174866,,,,,
166,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.898863,-0.919392,-0.518845,-1.0,-0.898863,-0.919392,-0.518845,-1.0,,,,,,,,,,0.05056849122047424,0.04030412435531616,128,0.0,
166,4,verifier,verify_answer,verify_answer,0.8689,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
167,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,-0.214357,0.447954,-0.120537,1.0,-0.214357,0.447954,-0.120537,1.0,10,0.7239771336317062,0.4397314190864563,,,,,,,,,,
167,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,strict_filter,-0.07,0,generator,-0.937289,-0.809642,0.834947,,-0.937289,-0.809642,0.834947,0.0,,,,,,,0.03135529160499573,0.728553768992424,0.917473316192627,,,,,
167,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.697065,-1.0,-0.681295,-0.954503,-0.697065,-1.0,-0.681295,-0.954503,,,,,,,,,,0.15146756172180176,0.0,128,0.022748708724975586,
167,4,verifier,verify_answer,verify_answer,0.6993,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
168,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,-0.437102,0.050606,-0.486706,1.0,-0.437102,0.050606,-0.486706,1.0,9,0.5253029353916645,0.256646990776062,,,,,,,,,,
168,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,medium_filter,-0.07,0,generator,-0.993621,-1.0,0.60936,,-0.993621,-1.0,0.60936,0.0,,,,,,,0.003189682960510254,0.7,0.8046799600124359,,,,,
168,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.987762,-0.934485,-0.604561,-1.0,-0.987762,-0.934485,-0.604561,-1.0,,,,,,,,,,0.0061189234256744385,0.032757461071014404,128,0.0,
168,4,verifier,verify_answer,verify_answer,0.7473,1,,-0.806607,,,,-0.806607,0.0,0.0,0.0,,,,,,,,,,,,,,0.0966964066028595
169,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.967118,0.061432,0.141049,-0.453025,0.967118,0.061432,0.141049,-0.453025,0.9835591018199921,12,0.5705244243144989,0.2734876573085785,,,,,,,,,,
169,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,-1.0,-1.0,0.218012,,-1.0,-1.0,0.218012,0.0,,,,,,,0.0,0.7,0.6090058237314224,,,,,
169,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.83262,-0.901181,0.467826,-0.910367,-0.83262,-0.901181,0.467826,-0.910367,,,,,,,,,,0.08369013667106628,0.04940953850746155,171,0.04481634497642517,
169,4,verifier,verify_answer,verify_answer,0.8133,1,,-0.94949,,,,-0.94949,0.0,0.0,0.0,,,,,,,,,,,,,,0.0252552330493927
170,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,dense_retrieve,-0.02,0,grader,0.897152,-0.357731,-0.142511,-0.130867,0.897152,-0.357731,-0.142511,-0.130867,0.9485760629177094,9,0.42874474078416824,0.43456628918647766,,,,,,,,,,
170,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,loose_filter,-0.07,0,generator,-1.0,-1.0,0.528881,,-1.0,-1.0,0.528881,0.0,,,,,,,0.0,0.7,0.764440268278122,,,,,
170,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.677157,-1.0,-0.705054,-0.851465,-0.677157,-1.0,-0.705054,-0.851465,,,,,,,,,,0.161421537399292,0.0,128,0.07426729798316956,
170,4,verifier,verify_answer,verify_answer,0.7991,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
171,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,-0.124193,0.210002,-0.508902,1.0,-0.124193,0.210002,-0.508902,1.0,11,0.6050010249018669,0.24554884433746338,,,,,,,,,,
171,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,loose_filter,-0.07,0,generator,-0.97343,-1.0,0.592394,,-0.97343,-1.0,0.592394,0.0,,,,,,,0.013284802436828613,0.7,0.796197235584259,,,,,
171,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-1.0,-0.952948,-0.498085,-1.0,-1.0,-0.952948,-0.498085,-1.0,,,,,,,,,,0.0,0.023526132106781006,128,0.0,
171,4,verifier,verify_answer,verify_answer,0.7359,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
172,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,1.0,-0.237451,0.182279,-0.30118,1.0,-0.237451,0.182279,-0.30118,1.0,10,0.591139554977417,0.3494098633527756,,,,,,,,,,
172,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,medium_filter,-0.07,0,generator,-0.927009,-1.0,0.775603,,-0.927009,-1.0,0.775603,0.0,,,,,,,0.03649526834487915,0.7,0.8878017067909241,,,,,
172,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.594155,-0.921675,-0.724873,-0.903608,-0.594155,-0.921675,-0.724873,-0.903608,,,,,,,,,,0.20292231440544128,0.039162635803222656,128,0.04819595813751221,
172,4,verifier,verify_answer,verify_answer,0.5655,1,,-0.803797,,,,-0.803797,0.0,0.0,0.0,,,,,,,,,,,,,,0.09810143709182739
173,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,hybrid_rerank,-0.02,0,grader,0.641948,0.112561,0.215881,-0.067155,0.641948,0.112561,0.215881,-0.067155,0.8209739625453949,13,0.6079403609037399,0.4664226844906807,,,,,,,,,,
173,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,loose_filter,-0.07,0,generator,-0.900281,-1.0,0.474764,,-0.900281,-1.0,0.474764,0.0,,,,,,,0.04985961318016052,0.7,0.7373820394277573,,,,,
173,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.590813,-1.0,-0.567126,-1.0,-0.590813,-1.0,-0.567126,-1.0,,,,,,,,,,0.2045937478542328,0.0,128,0.0,
173,4,verifier,verify_answer,verify_answer,-0.07,0,verifier,-0.928697,,,,-0.928697,0.0,0.0,0.0,,,,,,,,,,,,,,0.035651594400405884
173,5,verifier,request_regeneration|request_more_retrieval|request_rewrite,request_more_retrieval,-0.07,0,retriever,-0.977729,,,,-0.977729,0.0,0.0,0.0,,,,,,,,,,,,,,0.01113542914390564
173,6,retriever,retrieve_more,retrieve_more,-0.02,0,grader,0.931401,-0.438794,0.42462,0.735718,0.931401,-0.438794,0.42462,0.735718,0.9657003581523895,9,0.7123099565505981,0.8678591251373291,,,,,,,,,,
173,7,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,loose_filter,-0.07,0,generator,-0.994792,-0.904914,0.509709,,-0.994792,-0.904914,0.509709,0.0,,,,,,,0.002603858709335327,0.7142629593610763,0.7548543214797974,,,,,
173,8,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.247796,-1.0,-0.74142,-1.0,0.247796,-1.0,-0.74142,-1.0,,,,,,,,,,0.6238982453942299,0.0,128,0.0,
